Driver,GridPosition,Year,Stint,EventName,LapNumber,LapTime_in_sec,Sector1Time_in_sec,Sector2Time_in_sec,Sector3Time_in_sec,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TrackTemp,Humidity,Pressure,WindDirection,WindSpeed,nGear,Throttle,DRS,encodedCompound,encodedDriver,encodedEventName
SAR,12.0,2024,3.0,British Grand Prix,14,92.76321428571428,30.99307142857143,36.78207142857143,24.98807142857143,298.1818181818182,259.64285714285717,249.57142857142858,306.0,SOFT,28.1,67.0,991.8,226,2.2,8,100,14,4,26,4
SAR,13.0,2024,1.0,Canadian Grand Prix,24,94.10952173913043,27.475,30.535608695652176,35.45060869565217,199.56521739130434,268.8695652173913,267.8695652173913,304.2608695652174,INTERMEDIATE,21.1,78.0,996.4,179,0.6,56,100,14,2,26,5
SAR,14.0,2024,1.0,Hungarian Grand Prix,8,87.71825,30.32357142857143,31.816,24.5355,264.625,230.375,249.14285714285714,300.875,MEDIUM,43.7,51.0,982.0,333,1.0,8,100,14,3,26,9
SAR,14.0,2024,2.0,Hungarian Grand Prix,25,86.25796,31.23292,30.746480000000002,24.278560000000002,274.4782608695652,233.88,245.58333333333334,293.6,HARD,43.7,51.0,982.0,333,1.0,8,100,14,0,26,9
SAR,14.0,2024,3.0,Hungarian Grand Prix,30,85.59646666666666,30.912466666666663,30.456833333333336,24.227166666666665,276.7916666666667,235.3,247.3793103448276,299.9130434782609,HARD,43.7,51.0,982.0,333,1.0,8,100,14,0,26,9
SAR,14.0,2024,4.0,Hungarian Grand Prix,6,84.7485,32.622166666666665,29.022333333333332,23.104000000000003,278.0,241.66666666666666,251.16666666666666,295.4,SOFT,43.7,51.0,982.0,333,1.0,8,100,14,4,26,9
SAR,15.0,2024,1.0,Monaco Grand Prix,1,2516.858,,61.643,,157.0,61.0,,119.0,HARD,49.4,69.0,1019.1,27,1.1,8,100,14,0,26,13
SAR,15.0,2024,2.0,Monaco Grand Prix,56,82.493375,21.568714285714286,38.15853571428571,22.766125,190.98,172.96428571428572,259.3454545454546,279.2857142857143,HARD,49.4,69.0,1019.1,27,1.1,8,100,14,0,26,13
SAR,15.0,2024,3.0,Monaco Grand Prix,19,77.26805263157894,20.367894736842103,36.28884210526316,20.611315789473686,202.76470588235293,185.94736842105263,258.89473684210526,282.3157894736842,MEDIUM,49.4,69.0,1019.1,27,1.1,8,100,14,3,26,13
SAR,17.0,2024,1.0,Miami Grand Prix,11,95.84527272727273,32.5662,36.01836363636364,26.520363636363633,208.36363636363637,182.0,279.9,313.90909090909093,MEDIUM,46.4,57.0,1017.0,166,3.3,8,100,14,3,26,12
SAR,17.0,2024,2.0,Miami Grand Prix,17,95.57762500000001,33.2251875,35.6945,26.6579375,208.33333333333334,181.9375,272.0625,320.0625,HARD,46.4,57.0,1017.0,166,3.3,8,100,14,0,26,12
SAR,18.0,2024,1.0,Bahrain Grand Prix,10,99.69422222222222,36.99633333333333,43.5274,25.2286,225.85714285714286,244.0,281.77777777777777,298.0,SOFT,26.5,46.0,1017.1,162,0.9,75,100,14,4,26,2
SAR,18.0,2024,1.0,Belgian Grand Prix,8,113.288875,31.11957142857143,51.163,30.189625000000003,324.125,194.875,217.85714285714286,307.875,MEDIUM,42.1,52.0,978.1,217,0.5,8,100,14,3,26,3
SAR,18.0,2024,1.0,Dutch Grand Prix,22,78.654,26.539142857142856,28.27809090909091,23.44140909090909,285.2631578947368,267.22727272727275,308.1904761904762,295.6666666666667,MEDIUM,31.6,65.0,1019.9,215,4.8,8,100,14,3,26,7
SAR,18.0,2024,2.0,Bahrain Grand Prix,18,100.79561111111111,33.46344444444445,42.748777777777775,24.583388888888887,228.13333333333333,256.5,275.3529411764706,284.22222222222223,HARD,26.5,46.0,1017.1,162,0.9,75,100,14,0,26,2
SAR,18.0,2024,2.0,Belgian Grand Prix,16,111.952375,32.3138125,49.859,29.779562499999997,320.5625,196.6875,216.33333333333334,311.90909090909093,MEDIUM,42.1,52.0,978.1,217,0.5,8,100,14,3,26,3
SAR,18.0,2024,2.0,Dutch Grand Prix,49,77.13612244897959,26.330285714285715,27.916102040816327,22.88973469387755,288.6578947368421,265.46938775510205,307.42857142857144,307.8780487804878,HARD,31.6,65.0,1019.9,215,4.8,8,100,14,0,26,7
SAR,18.0,2024,3.0,Bahrain Grand Prix,12,99.01258333333332,32.60016666666667,42.360749999999996,24.05166666666667,232.2,258.9166666666667,281.1818181818182,289.8333333333333,HARD,26.5,46.0,1017.1,162,0.9,75,100,14,0,26,2
SAR,18.0,2024,3.0,Belgian Grand Prix,20,109.27739999999999,31.84055,48.3499,29.086949999999998,319.625,200.5,219.9,313.4375,HARD,42.1,52.0,978.1,217,0.5,8,100,14,0,26,3
SAR,18.0,2024,4.0,Bahrain Grand Prix,15,97.59713333333333,32.3926,41.59146666666667,23.61306666666667,229.25,259.73333333333335,282.06666666666666,289.2307692307692,SOFT,26.5,46.0,1017.1,162,0.9,75,100,14,4,26,2
SAR,19.0,2023,1.0,Mexico Grand Prix,22,86.73395454545455,29.958952380952383,33.93727272727273,22.54231818181818,276.7,277.59090909090907,235.76190476190476,331.5882352941176,MEDIUM,47.3,31.0,781.2,278,1.0,8,100,14,3,26,11
SAR,19.0,2023,2.0,Mexico Grand Prix,12,92.73433333333334,32.824000000000005,36.18150000000001,23.728833333333334,269.3636363636364,274.4166666666667,231.54545454545453,320.25,HARD,47.3,31.0,781.2,278,1.0,8,100,14,0,26,11
SAR,19.0,2023,3.0,Mexico Grand Prix,37,85.19305714285714,29.984527777777775,33.36651351351351,22.648,287.8787878787879,281.97297297297297,240.72222222222223,338.0,MEDIUM,47.3,31.0,781.2,278,1.0,8,100,14,3,26,11
SAR,19.0,2024,1.0,Austrian Grand Prix,1,84.605,,34.491,26.219,296.0,222.0,1.0,269.0,MEDIUM,46.2,36.0,932.9,272,1.8,8,100,14,3,26,1
SAR,19.0,2024,1.0,Emilia Romagna Grand Prix,31,83.76093548387097,26.355500000000003,29.150645161290324,28.01435483870968,209.36,253.41935483870967,279.3333333333333,286.93548387096774,HARD,43.4,51.0,1007.2,138,1.8,8,100,14,0,26,8
SAR,19.0,2024,1.0,Japanese Grand Prix,1,188.45599999999996,,89.197,57.246,280.0,194.0,,118.0,SOFT,39.4,44.0,1012.5,179,2.1,128,100,14,4,26,10
SAR,19.0,2024,1.0,Saudi Arabian Grand Prix,7,103.43571428571428,38.04983333333334,32.08614285714286,32.51742857142857,270.2,287.2857142857143,307.3333333333333,313.14285714285717,MEDIUM,33.6,67.0,1012.0,342,2.6,8,100,14,3,26,14
SAR,19.0,2024,1.0,Spanish Grand Prix,14,83.82707142857143,24.326076923076926,33.630857142857145,25.374928571428573,252.07142857142858,260.57142857142856,274.84615384615387,318.5,SOFT,39.1,63.0,1001.8,244,2.7,8,100,14,4,26,15
SAR,19.0,2024,2.0,Austrian Grand Prix,19,74.12757894736842,19.372315789473685,32.37457894736842,22.380684210526315,295.6842105263158,224.94736842105263,267.8888888888889,289.57894736842104,MEDIUM,46.2,36.0,932.9,272,1.8,8,100,14,3,26,1
SAR,19.0,2024,2.0,Emilia Romagna Grand Prix,31,83.21658064516129,26.77309677419355,28.829096774193548,27.614387096774195,210.76190476190476,252.51612903225808,281.61290322580646,288.83870967741933,MEDIUM,43.4,51.0,1007.2,138,1.8,8,100,14,3,26,8
SAR,19.0,2024,2.0,Japanese Grand Prix,21,101.5673,37.7896,44.55090476190476,20.459857142857143,276.0,300.85714285714283,244.75,297.2857142857143,HARD,39.4,44.0,1012.5,179,2.1,128,100,14,0,26,10
SAR,19.0,2024,2.0,Saudi Arabian Grand Prix,42,96.31024390243903,36.56178571428571,30.86321428571429,30.813285714285715,280.9,308.0952380952381,303.2857142857143,316.1190476190476,HARD,33.6,67.0,1012.0,342,2.6,8,100,14,0,26,14
SAR,19.0,2024,2.0,Spanish Grand Prix,20,83.1823,25.1936,32.9417,25.046999999999997,266.125,269.95,273.3157894736842,301.875,MEDIUM,39.1,63.0,1001.8,244,2.7,8,100,14,3,26,15
SAR,19.0,2024,3.0,Austrian Grand Prix,29,72.8434827586207,18.56506896551724,32.2678275862069,22.01058620689655,290.0,226.20689655172413,269.10714285714283,295.2068965517241,HARD,46.2,36.0,932.9,272,1.8,8,100,14,0,26,1
SAR,19.0,2024,3.0,Japanese Grand Prix,12,99.98958333333333,37.36525,43.60283333333333,19.0215,276.85714285714283,302.0,256.90909090909093,301.5,HARD,39.4,44.0,1012.5,179,2.1,128,100,14,0,26,10
SAR,19.0,2024,3.0,Spanish Grand Prix,30,82.26226666666666,24.776999999999997,32.80853333333334,24.676733333333335,270.32,273.1333333333333,273.1666666666667,298.9583333333333,HARD,39.1,63.0,1001.8,244,2.7,8,100,14,0,26,15
SAR,19.0,2024,4.0,Austrian Grand Prix,20,73.18085,18.6116,32.69895,21.8703,293.55555555555554,226.9,270.1,297.45,MEDIUM,46.2,36.0,932.9,272,1.8,8,100,14,3,26,1
SAR,19.0,2024,4.0,Japanese Grand Prix,7,105.74914285714287,37.669428571428575,48.98042857142857,19.099285714285713,280.5,298.42857142857144,257.5,290.7142857142857,MEDIUM,39.4,44.0,1012.5,179,2.1,128,100,14,3,26,10
SAR,19.0,2024,5.0,Japanese Grand Prix,11,97.44372727272729,36.24027272727273,42.731545454545454,18.47190909090909,280.77777777777777,300.27272727272725,256.8181818181818,298.27272727272725,SOFT,39.4,44.0,1012.5,179,2.1,128,100,14,4,26,10
SAR,20.0,2024,1.0,Chinese Grand Prix,12,104.93258333333333,27.560636363636362,31.545083333333334,45.16883333333333,267.7,265.9166666666667,256.0,325.0833333333333,SOFT,32.2,65.0,1011.9,149,1.0,8,100,14,4,26,6
SAR,20.0,2024,2.0,Chinese Grand Prix,12,113.40675,30.829833333333333,33.627583333333334,48.949333333333335,256.8333333333333,235.0,245.72727272727272,282.9166666666667,MEDIUM,32.2,65.0,1011.9,149,1.0,8,100,14,3,26,6
SAR,20.0,2024,3.0,Chinese Grand Prix,32,109.92475,29.2581875,33.190312500000005,47.47625,261.89285714285717,255.25,250.1875,282.28125,HARD,32.2,65.0,1011.9,149,1.0,8,100,14,0,26,6
SIR,19.0,2018,1.0,Mexico Grand Prix,11,88.08954545454544,30.6647,34.49036363636364,22.512999999999998,260.8888888888889,276.90909090909093,244.4,319.8181818181818,ULTRASOFT,35.2,53.9,785.1,284,2.3,8,100,14,6,27,11
SIR,19.0,2018,2.0,Mexico Grand Prix,58,86.42512068965517,30.2595,34.020465517241384,22.145155172413794,270.7142857142857,280.0,243.98275862068965,323.84615384615387,SUPERSOFT,35.2,53.9,785.1,284,2.3,8,100,14,5,27,11
STR,0.0,2023,1.0,Mexico Grand Prix,30,86.4183,29.977655172413794,33.6435,22.460233333333335,271.89285714285717,278.8333333333333,238.20689655172413,331.5652173913044,MEDIUM,47.3,31.0,781.2,278,1.0,42,100,14,3,28,11
STR,0.0,2023,2.0,Mexico Grand Prix,4,108.77250000000001,38.8925,42.6815,27.198500000000003,225.5,260.5,227.66666666666666,270.75,HARD,47.3,31.0,781.2,278,1.0,42,100,14,0,28,11
STR,0.0,2023,3.0,Mexico Grand Prix,32,85.70158064516129,29.95674193548387,33.24453125,23.3855625,283.0,281.96875,239.1290322580645,335.18518518518516,HARD,47.3,31.0,781.2,278,1.0,42,100,14,0,28,11
STR,8.0,2024,1.0,British Grand Prix,26,94.42580769230769,29.97756,38.24873076923077,26.023769230769233,297.1904761904762,255.1153846153846,244.8,305.46153846153845,MEDIUM,28.1,67.0,991.8,226,2.2,8,99,14,3,28,4
STR,8.0,2024,1.0,Dutch Grand Prix,30,77.84143333333334,26.28048275862069,28.1433,23.18913333333333,285.3181818181818,267.8333333333333,306.2068965517241,298.5925925925926,MEDIUM,31.6,65.0,1019.9,215,4.8,8,100,14,3,28,7
STR,8.0,2024,1.0,Hungarian Grand Prix,14,86.09171428571429,30.31007692307692,31.1315,24.242142857142856,265.35714285714283,234.35714285714286,244.76923076923077,289.77777777777777,SOFT,43.7,51.0,982.0,333,1.0,8,100,14,4,28,9
STR,8.0,2024,2.0,British Grand Prix,13,103.99061538461538,33.77076923076923,41.708615384615385,28.511230769230767,291.90909090909093,240.69230769230768,221.0,297.0769230769231,INTERMEDIATE,28.1,67.0,991.8,226,2.2,8,99,14,2,28,4
STR,8.0,2024,2.0,Dutch Grand Prix,41,76.36556097560975,26.222268292682926,27.516000000000002,22.62729268292683,287.11538461538464,267.6829268292683,305.2439024390244,304.8378378378378,HARD,31.6,65.0,1019.9,215,4.8,8,100,14,0,28,7
STR,8.0,2024,2.0,Hungarian Grand Prix,31,85.66303225806452,30.837290322580643,30.716806451612907,24.10893548387097,268.7241379310345,237.58064516129033,247.23333333333332,295.76,MEDIUM,43.7,51.0,982.0,333,1.0,8,100,14,3,28,9
STR,8.0,2024,3.0,British Grand Prix,13,92.05223076923076,30.741230769230768,36.486384615384615,24.824615384615385,296.3333333333333,260.6923076923077,250.6153846153846,300.6923076923077,MEDIUM,28.1,67.0,991.8,226,2.2,8,99,14,3,28,4
STR,8.0,2024,3.0,Hungarian Grand Prix,25,83.96508,30.5164,29.72556,23.72312,279.2105263157895,244.04,248.28,296.8333333333333,HARD,43.7,51.0,982.0,333,1.0,8,100,14,0,28,9
STR,9.0,2024,1.0,Australian Grand Prix,8,86.222625,29.007142857142856,18.1545,38.041000000000004,270.625,319.125,301.14285714285717,302.875,MEDIUM,37.0,49.0,1021.6,306,0.4,8,104,14,3,28,0
STR,9.0,2024,1.0,Canadian Grand Prix,25,93.54192,26.99666666666667,29.596880000000002,36.44168,200.91666666666666,269.76,271.875,297.72,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,104,14,2,28,5
STR,9.0,2024,2.0,Australian Grand Prix,29,84.60737931034484,29.151068965517243,18.520206896551727,36.936103448275865,272.4,296.2758620689655,286.82142857142856,290.37931034482756,HARD,37.0,49.0,1021.6,306,0.4,8,104,14,0,28,0
STR,9.0,2024,2.0,Canadian Grand Prix,19,93.87657894736843,27.08194736842105,29.418263157894735,37.37636842105263,205.57894736842104,262.3157894736842,269.22222222222223,282.3157894736842,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,104,14,2,28,5
STR,9.0,2024,3.0,Australian Grand Prix,21,84.60333333333332,29.201571428571427,19.265380952380955,36.136380952380954,265.1111111111111,292.57142857142856,279.14285714285717,283.3333333333333,HARD,37.0,49.0,1021.6,306,0.4,8,104,14,0,28,0
STR,9.0,2024,3.0,Canadian Grand Prix,26,86.51342307692308,24.174807692307695,27.628730769230767,34.70988461538462,226.72727272727272,271.38461538461536,269.5769230769231,283.53846153846155,HARD,21.1,78.0,996.4,179,0.6,8,104,14,0,28,5
STR,10.0,2024,1.0,Saudi Arabian Grand Prix,6,97.1216,35.4545,30.3216,30.3014,284.0,303.2,291.4,304.6,MEDIUM,33.6,67.0,1012.0,342,2.6,8,104,1,3,28,14
STR,11.0,2024,1.0,Chinese Grand Prix,9,103.91344444444445,27.377000000000002,31.189666666666664,44.91544444444444,273.85714285714283,265.3333333333333,254.125,315.6666666666667,SOFT,32.2,65.0,1011.9,149,1.0,8,100,14,4,28,6
STR,11.0,2024,1.0,Miami Grand Prix,11,95.44418181818182,32.4214,35.98445454545455,26.408363636363635,210.16666666666666,184.36363636363637,280.0,328.54545454545456,MEDIUM,46.4,57.0,1017.0,166,3.3,8,104,14,3,28,12
STR,11.0,2024,2.0,Chinese Grand Prix,12,104.76383333333332,28.721833333333333,30.638583333333337,45.403416666666665,272.75,265.4166666666667,256.0,303.9166666666667,MEDIUM,32.2,65.0,1011.9,149,1.0,8,100,14,3,28,6
STR,11.0,2024,2.0,Miami Grand Prix,17,96.90623529411765,33.156470588235294,36.51847058823529,27.23129411764706,210.23076923076923,181.7058823529412,268.6875,308.29411764705884,HARD,46.4,57.0,1017.0,166,3.3,8,104,14,0,28,12
STR,11.0,2024,3.0,Chinese Grand Prix,5,130.83599999999998,37.5582,40.483,61.7092,207.8,172.4,204.25,228.0,HARD,32.2,65.0,1011.9,149,1.0,8,100,14,0,28,6
STR,11.0,2024,3.0,Miami Grand Prix,29,96.47437931034483,33.38051724137931,36.82827586206897,26.26558620689655,205.43478260869566,184.72413793103448,280.7586206896552,308.13793103448273,MEDIUM,46.4,57.0,1017.0,166,3.3,8,104,14,3,28,12
STR,11.0,2024,4.0,Chinese Grand Prix,9,110.300375,28.03775,33.477666666666664,49.943333333333335,239.44444444444446,245.33333333333334,250.125,292.1111111111111,MEDIUM,32.2,65.0,1011.9,149,1.0,8,100,14,3,28,6
STR,11.0,2024,5.0,Chinese Grand Prix,21,101.918,28.257571428571428,30.06952380952381,43.59090476190476,275.4166666666667,270.1904761904762,258.5238095238095,309.5238095238095,HARD,32.2,65.0,1011.9,149,1.0,8,100,14,0,28,6
STR,12.0,2024,1.0,Bahrain Grand Prix,9,100.248,31.222375,43.315777777777775,24.570444444444444,223.75,240.44444444444446,281.375,301.8888888888889,SOFT,26.5,46.0,1017.1,162,0.9,8,100,14,4,28,2
STR,12.0,2024,2.0,Bahrain Grand Prix,18,99.03122222222223,32.22588888888889,42.611111111111114,24.194222222222223,228.35714285714286,250.27777777777777,278.4117647058824,295.6,HARD,26.5,46.0,1017.1,162,0.9,8,100,14,0,28,2
STR,12.0,2024,3.0,Bahrain Grand Prix,30,97.10546666666667,31.509600000000002,41.89533333333333,23.700533333333333,231.35,251.46666666666667,279.6666666666667,298.3529411764706,HARD,26.5,46.0,1017.1,162,0.9,8,100,14,0,28,2
STR,13.0,2024,1.0,Emilia Romagna Grand Prix,37,82.97956756756757,26.083555555555556,28.774702702702704,27.95118918918919,210.4375,251.51351351351352,277.05555555555554,283.35135135135135,MEDIUM,43.4,51.0,1007.2,138,1.8,8,100,14,3,28,8
STR,13.0,2024,1.0,Monaco Grand Prix,1,2502.648,,59.54,,173.0,57.0,,159.0,HARD,49.4,69.0,1019.1,27,1.1,8,100,14,0,28,13
STR,13.0,2024,2.0,Emilia Romagna Grand Prix,26,82.09861538461539,26.61596153846154,28.226,27.25665384615385,214.95454545454547,256.2307692307692,280.65384615384613,283.7307692307692,HARD,43.4,51.0,1007.2,138,1.8,8,100,14,0,28,8
STR,13.0,2024,2.0,Monaco Grand Prix,41,82.82460975609757,21.586804878048778,37.94607317073171,23.291731707317073,177.43589743589743,179.1951219512195,256.6,274.609756097561,MEDIUM,49.4,69.0,1019.1,27,1.1,8,100,14,3,28,13
STR,13.0,2024,3.0,Monaco Grand Prix,6,84.27033333333334,21.0595,37.59066666666667,25.620166666666666,186.2,175.66666666666666,259.6,279.5,HARD,49.4,69.0,1019.1,27,1.1,8,100,14,0,28,13
STR,13.0,2024,4.0,Monaco Grand Prix,28,78.48007142857142,20.49282142857143,36.925107142857144,21.062142857142856,195.5185185185185,187.10714285714286,264.7857142857143,278.7857142857143,SOFT,49.4,69.0,1019.1,27,1.1,8,100,14,4,28,13
STR,14.0,2024,1.0,Spanish Grand Prix,17,82.82623529411765,24.286312499999998,33.17435294117647,25.006705882352943,249.6875,258.6470588235294,275.125,309.46153846153845,SOFT,39.1,63.0,1001.8,244,2.7,8,99,14,4,28,15
STR,14.0,2024,2.0,Spanish Grand Prix,20,82.36295,24.92295,32.77485,24.66515,257.7894736842105,259.75,277.7368421052632,306.73333333333335,MEDIUM,39.1,63.0,1001.8,244,2.7,8,99,14,3,28,15
STR,14.0,2024,3.0,Spanish Grand Prix,28,81.07764285714285,24.500035714285715,32.431000000000004,24.146607142857142,266.0,266.4642857142857,279.64285714285717,301.34615384615387,HARD,39.1,63.0,1001.8,244,2.7,8,99,14,0,28,15
STR,15.0,2024,1.0,Belgian Grand Prix,12,112.19175,31.28218181818182,50.416916666666665,30.003583333333335,331.27272727272725,197.41666666666666,217.1818181818182,306.22222222222223,MEDIUM,42.1,52.0,978.1,217,0.5,8,104,14,3,28,3
STR,15.0,2024,2.0,Belgian Grand Prix,32,109.8046875,31.649281249999998,48.9373125,29.21809375,320.10714285714283,201.875,219.875,312.3809523809524,HARD,42.1,52.0,978.1,217,0.5,8,104,14,0,28,3
STR,16.0,2019,1.0,Mexico Grand Prix,37,84.32467567567566,29.251722222222224,32.72289189189189,22.197702702702703,285.2,279.35135135135135,241.38888888888889,331.35483870967744,MEDIUM,43.4,48.4,781.5,98,1.5,8,100,14,3,28,11
STR,16.0,2019,2.0,Mexico Grand Prix,33,82.46066666666667,29.517242424242426,31.895333333333333,21.04809090909091,285.5483870967742,285.6060606060606,248.3030303030303,331.7586206896552,HARD,43.4,48.4,781.5,98,1.5,8,100,14,0,28,11
STR,16.0,2024,1.0,Japanese Grand Prix,1,179.595,,86.629,51.822,268.0,162.0,,121.0,SOFT,39.4,44.0,1012.5,179,2.1,8,100,14,4,28,10
STR,16.0,2024,2.0,Japanese Grand Prix,11,102.8416,35.982,44.554272727272725,21.605454545454545,272.625,294.0,231.5,290.6363636363636,SOFT,39.4,44.0,1012.5,179,2.1,8,100,14,4,28,10
STR,16.0,2024,3.0,Japanese Grand Prix,10,100.93400000000001,37.7014,43.9846,19.248,273.375,298.6,258.44444444444446,297.4,MEDIUM,39.4,44.0,1012.5,179,2.1,8,100,14,3,28,10
STR,16.0,2024,4.0,Japanese Grand Prix,12,99.35183333333333,37.09441666666667,43.31525,18.94216666666667,274.1,297.75,259.45454545454544,295.8333333333333,HARD,39.4,44.0,1012.5,179,2.1,8,100,14,0,28,10
STR,16.0,2024,5.0,Japanese Grand Prix,18,97.59266666666666,35.8075,42.913222222222224,18.871944444444445,276.92857142857144,296.6111111111111,255.72222222222223,288.6666666666667,SOFT,39.4,44.0,1012.5,179,2.1,8,100,14,4,28,10
STR,17.0,2018,1.0,Mexico Grand Prix,10,87.7926,30.311222222222224,34.4961,22.5048,270.6,271.0,243.11111111111111,327.55555555555554,ULTRASOFT,35.2,53.9,785.1,284,2.3,8,100,14,6,28,11
STR,17.0,2018,2.0,Mexico Grand Prix,13,86.18692307692308,30.80976923076923,33.19307692307692,22.184076923076923,281.3333333333333,279.84615384615387,243.83333333333334,331.90909090909093,ULTRASOFT,35.2,53.9,785.1,284,2.3,8,100,14,6,28,11
STR,17.0,2018,3.0,Mexico Grand Prix,46,86.57532608695652,30.55021739130435,33.69167391304348,22.333434782608695,270.5581395348837,279.10869565217394,244.1304347826087,322.7674418604651,SUPERSOFT,35.2,53.9,785.1,284,2.3,8,100,14,5,28,11
STR,17.0,2024,1.0,Austrian Grand Prix,20,72.66475,17.714315789473684,32.4128,22.2362,303.8125,223.4,273.1578947368421,300.9,MEDIUM,46.2,36.0,932.9,272,1.8,8,99,14,3,28,1
STR,17.0,2024,2.0,Austrian Grand Prix,23,72.43621739130434,18.480478260869564,32.10934782608696,21.846391304347826,299.8181818181818,225.17391304347825,271.95454545454544,298.2173913043478,MEDIUM,46.2,36.0,932.9,272,1.8,8,99,14,3,28,1
STR,17.0,2024,3.0,Austrian Grand Prix,27,72.35940740740742,18.285814814814817,32.553370370370374,21.52022222222222,286.7037037037037,227.22222222222223,274.1111111111111,299.7037037037037,HARD,46.2,36.0,932.9,272,1.8,8,99,14,0,28,1
STR,20.0,2021,1.0,Mexico Grand Prix,12,98.65891666666667,34.669363636363634,37.55,26.028333333333336,251.83333333333334,239.83333333333334,227.36363636363637,301.0,MEDIUM,43.9,36.6,785.7,120,0.3,8,100,14,3,28,11
STR,20.0,2021,2.0,Mexico Grand Prix,22,84.15659090909092,30.065863636363634,32.340545454545456,21.75018181818182,286.55,278.40909090909093,246.66666666666666,324.85714285714283,HARD,43.9,36.6,785.7,120,0.3,8,100,14,0,28,11
STR,20.0,2021,3.0,Mexico Grand Prix,35,82.61957142857143,29.506114285714286,31.908285714285714,21.20517142857143,284.20588235294116,283.0857142857143,249.22857142857143,328.5882352941176,MEDIUM,43.9,36.6,785.7,120,0.3,8,100,14,3,28,11
STR,20.0,2022,1.0,Mexico Grand Prix,17,86.32664705882354,29.796499999999998,33.87347058823529,22.29970588235294,285.6875,277.94117647058823,240.0625,331.14285714285717,MEDIUM,44.1,41.0,781.7,229,1.7,8,100,14,3,28,11
STR,20.0,2022,2.0,Mexico Grand Prix,23,85.61534782608695,30.612478260869565,32.98052173913043,22.022347826086957,287.77777777777777,274.82608695652175,240.95454545454547,322.3076923076923,SOFT,44.1,41.0,781.7,229,1.7,8,100,14,4,28,11
STR,20.0,2022,3.0,Mexico Grand Prix,30,84.99919999999999,30.393633333333334,32.94833333333333,21.657233333333334,283.04,277.03333333333336,243.63333333333333,318.05,SOFT,44.1,41.0,781.7,229,1.7,8,100,14,4,28,11
TSU,7.0,2024,1.0,Emilia Romagna Grand Prix,12,83.13316666666667,25.979090909090907,28.742416666666667,27.991416666666666,212.88888888888889,249.5,277.6363636363636,285.8333333333333,MEDIUM,43.4,51.0,1007.2,138,1.8,8,100,14,3,29,8
TSU,7.0,2024,2.0,Emilia Romagna Grand Prix,50,82.9102,26.5207,28.693640000000002,27.69586,214.8048780487805,247.68,278.54,287.02,HARD,43.4,51.0,1007.2,138,1.8,8,100,14,0,29,8
TSU,8.0,2024,1.0,Australian Grand Prix,9,86.10655555555556,29.089125,18.15911111111111,37.90533333333333,274.0,321.55555555555554,297.5,296.75,MEDIUM,37.0,49.0,1021.6,306,0.4,8,100,14,3,29,0
TSU,8.0,2024,1.0,Canadian Grand Prix,44,93.61720454545454,27.155302325581395,29.57645454545455,36.583045454545456,204.225,263.72727272727275,265.93023255813955,290.95454545454544,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,100,14,2,29,5
TSU,8.0,2024,1.0,Monaco Grand Prix,1,2488.609,,54.783,,163.0,61.0,,275.0,MEDIUM,49.4,69.0,1019.1,27,1.1,7,100,14,3,29,13
TSU,8.0,2024,2.0,Australian Grand Prix,27,84.71925925925926,29.24403703703704,18.682148148148148,36.79307407407408,275.0,307.037037037037,287.61538461538464,289.8421052631579,HARD,37.0,49.0,1021.6,306,0.4,8,100,14,0,29,0
TSU,8.0,2024,2.0,Canadian Grand Prix,26,87.74861538461539,24.199807692307694,28.480538461538462,35.06826923076923,232.26923076923077,274.2692307692308,270.1923076923077,283.65384615384613,MEDIUM,21.1,78.0,996.4,179,0.6,8,100,14,3,29,5
TSU,8.0,2024,2.0,Monaco Grand Prix,76,80.87410526315789,21.132657894736845,37.518394736842104,22.22305263157895,187.3230769230769,177.98684210526315,251.1184210526316,272.44736842105266,HARD,49.4,69.0,1019.1,27,1.1,7,100,14,0,29,13
TSU,8.0,2024,3.0,Australian Grand Prix,22,84.54840909090909,29.28304545454545,19.38590909090909,35.87945454545454,255.93333333333334,303.90909090909093,288.04545454545456,287.47058823529414,HARD,37.0,49.0,1021.6,306,0.4,8,100,14,0,29,0
TSU,9.0,2024,1.0,Saudi Arabian Grand Prix,7,101.89471428571429,37.001666666666665,31.98057142857143,32.311142857142855,271.3333333333333,282.0,303.6666666666667,315.14285714285717,MEDIUM,33.6,67.0,1012.0,342,2.6,8,100,14,3,29,14
TSU,9.0,2024,2.0,Saudi Arabian Grand Prix,42,96.48734146341464,36.83578571428571,30.833428571428573,30.796095238095237,283.0,309.2857142857143,301.76190476190476,322.0,HARD,33.6,67.0,1012.0,342,2.6,8,100,14,0,29,14
TSU,10.0,2024,1.0,Hungarian Grand Prix,29,85.90372413793104,30.42417857142857,31.006862068965518,24.249068965517242,274.63157894736844,232.3448275862069,242.96428571428572,287.76190476190476,MEDIUM,43.7,51.0,982.0,333,1.0,8,104,14,3,29,9
TSU,10.0,2024,1.0,Japanese Grand Prix,1,167.566,,83.186,44.247,274.0,174.0,,124.0,MEDIUM,39.4,44.0,1012.5,179,2.1,8,100,14,3,29,10
